Id,NameCanonical,NameAuthorship,NameYear,RefString,RefYear
36da768d-5c94-4cb1-bcb7-9d02d2aa87f8,Platypus calignosus,"Schedl, 1936e",1936,\N,""
b66c6da1-fbb1-4243-abd9-6cc95ad46e81,Lulworthia kniepii var. curalii,"Kohlm., 1984",1984,"Kohlmeyer, J.J. In: Marine Ecology, [Pubblicazioni della Stazione Zoologica Napoli I] 5(4):361. (1984).",1984
ad7f8a4a-e6e6-49a1-99b5-dbf655d86465,Aricidea (Strelzovia) pulchra,"Strelzov, 1973",1973,\N,""
695ed76e-f22f-4e43-a058-47b9664f90cc,Diastylis rathkei,"(Krøyer, 1841)","",\N,""
22de6e76-d459-40c3-a845-3b5412329ce9,Tritaeta gibbosa,"(Spence Bate, 1862)","",\N,""
5a813095-4218-4af5-9024-3dcfdddccb40,Gagea villosa f. semiglabra,(Beck) Soó,"",Soó. In: Acta Bot. Acad. Sci. Hung. 16: 365. (1970 publ. 1971).,1971
7926b07e-fc46-4b78-bdf3-99c840fa0e96,Pseudovermilia pacifica,"Imajima, 1978",1978,\N,""
361a775f-f02d-4d88-b544-495ae27f16f8,Syzygium calyptrocalyx,P.S.Ashton,"",P. S. Ashton. In: Blumea 51(1): 136 (141). (2006).,2006
ad230ff9-c8f9-4989-a58f-6803c1c99716,Aster ramulosus,Nutt.,"",Nutt. In: Trans. Am. Phil. Soc. Ser. II. 7: 293. (1841).,1841
43ac93c0-2783-45e6-9265-d87423d744ef,Elaphoglossum cherrapunjii,Ghosh & Biswas,"","Ghosh & Biswas. In: J. Econ. Taxon. Bot. 4 (3): 996, t. 2 (1983). (1997).",1997
917d6e1c-15ca-4928-bc49-256169356d33,Trutta iridea,"(Gibbons, 1855)","",\N,""
b5ab91f4-b66c-4dc9-b4cf-d80906ea92a1,Heptacarus plumosus,"(Hammer, 1973)","",\N,""
8f976eab-3b1f-4145-80c7-bb16f4dd474c,Brachyta punctata var. externereducta,"Pic, 1926",1926,"PIC Maurice. Notes diverses, descriptions et diagnoses (Suite.). L'Échange, Revue Linnéenne 42 (425): 9-10. (1926).",1926
b3d178ba-3204-4191-9d2a-d0588f2e7f5d,Colletes wickhami,"Timberlake, 1943",1943,\N,""
4988e64d-f84b-4df5-80bc-65d085e7e151,Daemonorops kiahii,Furtado,"",Furtado. In: Gard. Bull. Singapore 14: 73. (1953).,1953
65301db4-ccf9-49b4-9eae-8f6038e2fc9d,Carex flava var. uetliaca,(Suter) Nyman,"",Nyman. In: Consp. Fl. Eur.: 771. (1882).,1882
c463b56b-af3c-4fb1-ad44-ae02dfd8c163,Anemone hupehensis var. simplicifolia,W.T.Wang,"",W. T. Wang. In: Acta Phytotax. Sin. 12(2): 167. (1974).,1974
a2131ac2-5b9d-4042-a176-bc28d5be2a32,Croton alamosanus,Rose,"",Rose. In: Contr. U.S. Natl. Herb. 1: 111. (1891).,1891
da0a7cc3-e5f8-42ca-94ba-db8556127cff,Polystichum platyphyllum var. kurtziana,Hicken,"",\N,""
91dca512-d027-4edc-b39f-c4cfa9d63cf3,Cortia schmidii,Nasir,"","Nasir. In: Fl. W. Pakistan, 20: 115. (1972).",1972
9c76255e-5b66-4a40-b824-7d6ce37f5ca2,Bromelia lutea,G.Mey.,"",G.Mey. In: Prim. Fl. Esseq.: 145. (1818).,1818
ddbe0a96-adac-4972-a0b6-6162cdc87a4a,Catallagia borealis,"Ewing, 1929",1929,\N,""
f1a028b5-2efc-4deb-9098-a1f6c94f5720,Neastacilla coonabooloo,"King, 2003",2003,\N,""
b81eb551-2a40-4007-a45d-8249e0f0b7bf,Moussonia manuselae,"Greķe, 2017",2017,\N,""
ef58ad52-e594-478f-8eb9-b051db397cb7,Servaea zabkai,"Richardson & Gunter, 2012",2012,"Richardson, B. J., Gunter, N. L. Revision of Australian jumping spider genus Servaea Simon 1887 (Araneae: Salticidae) including use of DNA sequence data and predicted distributions. Zootaxa 3350: 1-33. (2012).",2012
2fdd1f27-d214-4394-b59a-86efe13c235d,Weingartia neglecta,F.H.Brandt,"",\N,""
d5332b3e-892d-44c8-9834-f9986d175362,Strigilia alba,(Mart. ex Spreng.) Miers,"","Miers. In: Ann. Mag. Nat. Hist. ser. 3, 3(16): 282. (1859).",1859
c75fd1bc-06b6-47fb-9ae0-a2a290342c9a,Spongia penicillosa var. brevior,"Lamarck, 1814",1814,"Lamarck, J.B.P. De Monet, Comte De. Sur les polypiers empâtés. Annales du Museum national d'Histoire naturelle. 294-312; 370-386; 432-458. (1814 [1813]).",""
1d275b50-b005-4b27-a01d-c795e145098f,Proterrhinus serricornis,"Perkins, 1900",1900,\N,""
8419f9a3-94e1-425d-aa1b-20a76dfbbb25,Plasmopara curta f. hellebori,"(Săvul. & Rayss) Skalický, 1954",1954,"Skalický, V. In: Preslia 26:129. (1954).",1954
924dbbbc-f731-4936-8ffa-f72acd8585d0,Eriosoma parasiticum,"Akimoto, 1983",1983,"Akimoto. The evolution of gall parasitism accompanied by a host shift in the gall aphid, Eriosoma yangi (Homoptera: Aphidoidea). Biological Journal of the Linnean Society 35(3):297-312. (1988).",1988
15f4908e-0bdb-48ca-a744-8358fad3bede,Arachnites monorchis,(L.) Hoffm.,"",Hoffm. In: Deutschl. Fl. Bot. Taschenb. 4: 179. (1804).,1804
91798f71-a4c7-41fc-87cb-4172b7129e07,Digitaria albomarginata,Stent,"",Stent. In: Bull. Misc. Inform. Kew 1934: 110. (1934).,1934
40df1c84-0b0c-432b-9465-08d77d73f192,Endaeopsis elongatulus,"Hustache, 1932",1932,\N,""
fa385299-5ba1-4800-9b1a-a7cd192cb04f,Mactra striata,"Spengler, 1802",1802,"Huber, M. Compendium of bivalves. A full-color guide to 3,300 of the world's marine bivalves. A status on Bivalvia after 250 years of research. Hackenheim: ConchBooks. 901 pp., 1 CD-ROM. (2010).",2010
3426eae6-a97e-4d79-a59d-56383e348b82,Campanula chanetii,H.Lév.,"",H.Lév. In: Repert. Spec. Nov. Regni Veg. 9: 450. (1911).,1911
2a57bd36-0b87-4de3-8f94-ddf85d10b619,Heloniopsis kawanoi,(Koidz.) Honda,"",Honda. In: Bot. & Zool. 6: 1680. (1938).,1938
0516b0bb-ec45-4dee-901d-7384745d6c3a,Atheta (Acrotona) fieldimontis,"Pace, 2005",2005,"Pace, R. Aleocharinae of the Australian region collected by Dr. P. M. Giachino and Dr. M. Daccordi (Coleoptera, Staphylinidae), pp. 371-434. In: Daccordi, M. & P. M. Giachino (eds.). Results of the zoological missions to Australia of the Regional Museum of +. Monografie del Museo Regionale di Scienze Naturali, Torino, 42. 643 pp. (2005).",2005
5a7028b2-8efd-4600-86b0-6b3cb810d757,Bartramia concinna,Salisb.,"",Salisb. In: Prod. 99. (1796).,1796
f7cf3a24-3c54-49bc-bd49-1129d42f8832,Phyllosticta phellodendri,"Negru, 1958",1958,"Negru, A. In: Stud. Univ. Victor Babes et Bolyai, Romania 3(no. 7):14. (1958).",1958
55d3d823-2abf-4497-a727-6350d7f944d1,Odostomia waitakiensis,"Laws, 1939",1939,\N,""
cf999bd0-a62a-4f09-bf6a-4b2842f7bd28,Festuca skvortsovii,E.B.Alexeev,"","E.B.Alexeev. In: Byull. Moskovsk. Obshch. Isp. Prir., Otd. Biol., n.s., 76(2): 119. (1971).",1971
e425c181-c2f8-4c01-9527-c572b86b640b,Anomala maculicollis,"Hombron & Jacquinot, 1846",1846,Ohaus F. XVIII Beitrag zur Kenntnis der Ruteliden. Stettiner entomologische Zeitung. Stettin 77:39-113. (1916).,1916
3f652ee0-c84c-488d-a87f-14f4420e7716,Dracaena thomsoniana,Veitch ex Mast. & Moore,"","Veitch ex Mast. & Moore. In: Gard. Chron., n.s., 18: 56. (1882).",1882
cd2a7863-55b4-474d-8031-95ba1e4e4019,Ptoleria brunnea,"Muir, 1913",1913,\N,""
b632aef7-f8ab-4a33-abd7-857dd4ea7965,Homethes parvicollis,"Blackburn, 1892",1892,"BLACKBURN, Thomas. Notes on Australian Coleoptera, with descriptions of new species. Part XI. -. ""The Proceedings of the Linnean Society of New South Wales (2), 7: 65-151. (<a href = ""https://biodiversitylibrary.org/page/6237221"" target =""_blank"">See BHL)"". (1892).",1892
108df3b2-e830-45bf-9173-2302b7387169,Microterys roseni,"Sugonjaev, 1996",1996,"Sugonjaev, E.S. Chalcid wasps (Hymenoptera, Chalcidoidea) parasites of soft scales (Coccinea, Coccidae) in Vietnam. IV. New species of the genus |Microterys| Thomson and |Metaphycus| Mercet (Encyrtidae), JOURBOOK: Entomologicheskoe Obozrenie VOLUME: 75(2) PAGES: 417-425. (1996).",1996
be6b6bb0-e9e8-4c31-974f-366b35270584,Theridion gramineum,"Zhu, 1998",1998,"Zhu, M. S. Fauna Sinica: Arachnida: Araneae: Theridiidae. Science Press Beijing xi + 436 pp. (1998).",1998
402675d9-4f4c-48f3-91b7-db0be367c646,Ribes moupinense var. pubicarpum,L.T.Lu,"",\N,""
61522aee-62a6-4f15-ba60-9a2a7159c73c,Diplonevra amphichaeta,"Schmitz, 1949",1949,\N,""
5266f36a-e842-4dd2-9d17-20df4b5ac79a,Cryptantha eastwoodiae,H.St.John,"",H. St. John. In: Fl. S.-e. Washington (St. John) 342. (1937).,1937
b38b38ab-ba4e-4245-be75-dca011b3199b,Dactylopsis littlewoodii,L.Bol.,"",L. Bol. In: Journ. S. Afr. Bot. 29: 11. (1963).,1963
bca06c34-b15f-45b8-8c1d-2a459073449d,Neoephemera bicolor,"McDunnough, 1925",1925,\N,""
6296b756-dc4b-4077-93c9-6dd41d4fdbe2,Atheropterus perspicillatus,"Castellini, 1990",1990,"Castellini, G. Pselafidi raccolti da Walter Rossi in Sierra Leone. Quarta Nota (Coleoptera). Problemi Attuali di Scienza e di Cultura; Quaderno, 265: 165-183. (1990).",1990
0dda6d36-0a7a-46c4-970f-c6c5b662a58b,Dactylopodalia roscovita,"Swedmark, 1967",1967,\N,""
b03f75fa-a62a-49c2-ab41-4c1380cabbed,Cryptolechia tripunctella,"Walker, 1864",1864,\N,""
bf0b0e45-aa3c-48d6-8d3a-217b404d1d5f,Clintonia undulata,Raf.,"",Raf. In: New Fl. 2: 81. (1837).,1837
238a7911-eda1-4dd9-b200-f190ec9e84f6,Hammatochaerus plicatus,"Gemminger & Harold, 1872",1872,GEMMINGER Max & von HAROLD Edgar. Catalogus coleopterorum hucusque descriptorum synonymicus et systematicus. Sumptu E. H. Gummi (G. Beck) Monachii. 9: 2669-2988. (1872).,1872
3d400c7c-14c7-4d3a-b142-0b822bc15665,Rhizostoma octopus,"(Linnaeus, 1758)","",\N,""
4962d4ea-0608-4303-9f65-fa97c98b1354,Lordithon variatus,"(Bernhauer & K.Schubert, 1916)","","Bernhauer, M. & K. Schubert. Staphylinidae V, pp. 409-498. In: Schenkling, S. (ed.), Coleopterorum Catalogus, Pars 67. W. Junk, Berlin. (1916).",1916
6416e942-3b91-49d2-a4bc-f70c31bb3f92,Aphis heraclella,"Davis, 1919",1919,Davis. Miscellaneous aphid notes 1. The Canadian Entomologist 51(10):228-234. (1919).,1919
40663df4-ec30-4da9-9d2e-940024a0d642,Eupithecia infausta,"Prout, 1922",1922,\N,""
53852b31-15cb-4ad5-bc5c-c644c19458b6,Raphidia (Magnoraphidia) major,"(Burmeister, 1839)","","Burmeister, H. C. C. Handbuch der Entomologie. Zweiter Band [=Vol. 2 (of 2)]. Besondere Entomologie. Zweite Abtheilung [=Part 2]. Kaukerfe. Gymnognatha. (Zweite [=2nd] Hälfte; vulgo Neuroptera). Theod. Chr. Friedr. Enslin, Berlin. (1839).",1839
17e07b56-ac6e-40b7-9f5e-5ed2a202cf6b,Styphlomerus (Styphlomerinus) opacicollis,"(Brancsik, 1893)","",\N,""
2991c9f4-75e3-43a0-b65b-26aa2b78efd2,Leucopogon rupestris,Sond.,"",Sond. In: Lehm. Pl. Preiss. 1: 315. (1845).,1845
df9b06ec-2592-47e5-9241-b6cbed6d6f55,Quedius pretiosus,"Sharp, 1874",1874,"Sharp, D. The Staphylinidae of Japan. Transactions of the Entomological Society of London, 1874 (1): 1-103. (1874).",1874
73bffbce-1cbb-4ebd-94b5-dc998d7a09ed,Alepia fissura,"Quate, 1999",1999,\N,""
351aaabc-f376-4092-919d-438d2beafb61,Metocinus kahuzi,"Bordoni, 2016",2016,"Bordoni, A. Revision of the Afrotropical Xantholinini (Coleoptera Staphylinidae). Biodiversity Journal, 7 (4): 389-894. (2016).",2016
4b9909f0-189b-46ea-a33f-1ebe46cfa2bf,Meiocardia nishimurai,"Kosuge & Kase, 1994",1994,"Matsukuma, A.; Habe, T. Systematic revision of living species of Meiocardia, Glossidae and Glossocardia, Trapezidae (Bivalvia). in: Bouchet, P. (Ed.) Résultats des Campagnes MUSORSTOM 14. Mémoires du Muséum national d'Histoire naturelle. Série A, Zoologie. 167: 75-106. (1995).",1995
5cfa4c12-2911-4e86-b828-a56bb2de2a39,Aplousina errans,"Canu & Bassler, 1928",1928,\N,""
eeff509b-e953-4ed2-b631-deb0dbeff102,Ptyelus ignambianus,"Distant, 1920",1920,\N,""
f3eaa424-ac23-4068-924a-f5b0692217fe,Popillia chalcocnemisoides,"Limbourg, 2008",2008,"Limbourg P. Description de neuf nouvelles espèces afrotropicale de Popillia Serville, 1825. Bulletin de la Société Royale Belge d'Entomologie 144:117-132. (2008).",2008
096b4ad6-a05a-4819-afc4-bd495bbb446d,Psychropotes minutus,"Koehler & Vaney, 1905",1905,\N,""
3a5668aa-0fae-4383-870e-9b2092df6250,Symplocos adinandrifolia,Hayata,"","Hayata. In: Icon. Pl. Formosan. 5: 93-96, f. 23-24. (1915).",1915
f88862e8-51f6-4238-bf49-8ed83bdac935,Sedum macrocarpum,Praeger,"",Praeger. In: Notes Bot. Gard. Edin. 13: 88. (1921).,1921
95f8a076-387d-431e-ad2c-124b4660977d,Conocybe robertii,"Singer & Hauskn., 1992",1992,"Singer, R.; Hausknecht, A. The group of Conocybe mesospora in Europe (Bolbitiaceae). In: Pl. Syst. Evol. 180(1-2):97. (1992).",1992
afc5b7d0-75be-4265-aa32-190ed2d72c2e,Trichoderma simmonsii,"P.Chaverri, F.B.Rocha, Samuels & W.Jaklitsch, 2015",2015,"Chaverri, Branco Rocha, Jaklitsch, Gazis, Degenkolb & Samuels. In: Mycologia 107(3):586. (2015).",2015
5d509791-a93f-42b9-b587-496ab14d1089,Ctenoscina echinata,"Vinogradov, 1964",1964,"Vinogradov, M. E. Hyperiidea Physosomata severnoj chasti Indijskogo okeana. [Hyperiidea Physosomata from the Northern Part of the Indian Ocean]. Trudy Instituta Okeanologii. 65: 101-151. (1964).",1964
33281396-0743-4668-bd60-458fbcc8aea1,Ornithogalum glaucifolium,U.Müll.-Doblies & D.Müll.-Doblies,"",U.Müll.-Doblies & D.Müll.-Doblies. In: Feddes Repert. 107: 503. (1996).,1996
e96a9b2d-6f1a-480b-ad6a-71ca5ee04d10,Pompilus germanus,"Cresson, 1867",1867,"Cresson, E.T. Notes on the Pompilidæ of North America, with Descriptions of New Species. Transactions of the American Entomological Society 1 (1867/1868): 858-150. (1867).",1867
85c48032-bc9e-4699-aefd-8339230aa4d4,Hedyotis longipedunculata,Merr.,"",Merr. In: Philipp. J. Sci. 17: 430. (1920 publ. 1921).,1921
d788f3cf-87aa-4235-a1f1-310455dca588,Lepturges (Lepturges) peruibensis,"Monné & Giesbert, 1994",1994,"MONNÉ Miguel Ángel & GIESBERT Edmund F. Checklist of the Cerambycidae and Disteniidae (Coleoptera) of the Western Hemisphere. Wolfsgarden Books. Burbank, California : i-xiv + 1-410. ISBN 1-885850-00-X. (1994).",1994
2d5459c4-72df-49d0-8ba5-bab49322d331,Hyloctistes subulatus assimilis,"(Berlepsch & Taczanowski, 1884)","",\N,""
f3085caf-2f68-4ac1-aee3-2703d9824a49,Acythopeus conicollis,"O'Brien & Pakaluk, 1998",1998,\N,""
3795e40a-d646-4ad4-8eb1-303ec4a89bd3,Otiorhynchus saraevi,"Davidian & Korotyaev, 2012",2012,\N,""
1f960280-41b1-4ea3-9b85-7c375f7be6c0,Syrichthodontus impressus,"Prell, 1934",1934,\N,""
da698307-2034-4e4b-95ec-0bc939fb0037,Ischnochiton gallensis,"Knorre, 1925",1925,\N,""
6a17fad2-bb3a-460a-9a48-b9da45cfe16d,Dichrorampha broui,"Knudson, 1986",1986,\N,""
2435faf5-562f-4a62-b949-33ab533b26b0,Elasmus bellus,"Masi, 1917",1917,"Masi, L. Chalcididae of the Seychelles islands. (With an appendix by J.J.Kieffer.). JOURBOOK: Novitates Zoologicae VOLUME: 24 PAGES: 121-330. (1917).",1917
feb15c28-d765-4f8f-bdc7-c25606f8a459,Plecia brachystylata,"Hardy & Delfinado, 1969",1969,\N,""
0dbe87b0-2111-4123-8890-c2e4a936eb5e,Hyperodes porcellus,"W.S.Blatchley & C.W.Leng, 1916",1916,\N,""
61f5aada-e541-4fa0-bc6c-fb92f05af705,Pasimachus (Emydopterus) smithi,"Bates, 1891",1891,\N,""
48eb29f3-a27c-442e-afd1-c25f9fd80302,Adinandra bockiana var. acutifolia,(Hand.-Mazz.) Kobuski,"",\N,""
4e3a476a-a255-4788-b093-0fa7a6282cfc,Viola dubia,Wiesb.,"",Wiesb. In: Österr. Bot. Zeitschr. 36: 191. (1886).,1886
58d790c4-4aea-4e00-8b8a-47f8a348d9c7,Striga ellenbergeri,A.Raynal-Roques,"","A. Raynal-Roques. In: Bull. Mus. Nation. Hist. Nat., B, Adansonia, Ser. 4, 11(4): 351 1989. (1990).",1990
e967b577-9e33-4d59-8463-f81cf1d9d33d,Vespa (Crabro) femorata,"(Fabricius, 1775)","","Gmelin, J.F. Caroli a Linné Systema Naturae. VOLUME: 1(5) PAGES: 2225-3020. (1790).",1790
70301cb9-85a9-4c8d-9def-2a7f0a4268e9,Listronyx faminaei,"Blanchard, 1850",1850,\N,""
ca7c2bda-ea51-4c4b-a46f-e2a5a6f3081e,Forcipomyia tuthilli,"Tokunaga, 1959",1959,\N,""
3ee510b6-491e-4b56-beee-03da18056d8a,Allophylus timorensis,(DC.) Bl.,"",Bl. In: Rumphia 3: 130. (1847).,1847
15472831-0399-4e10-8269-79dfd0357782,Adelocephala (Oiticicia) intermedia,"Rothschild, 1907",1907,\N,""
08546db7-7d1d-4aed-8f12-33c3eb9cbad5,Pteromalus bubaris,"Walker, 1845",1845,"Walker, F. Characters of undescribed species of British Chalcidites. JOURBOOK: Proceedings of the Linnean Society of London (Zoology) VOLUME: 1(24) PAGES: 261-263. (1845).",1845
443b9fd4-0777-4332-b9c4-c81c266ff406,Cicurina jonesi,"Chamberlin & Ivie, 1940",1940,"Chamberlin, R. V., Ivie, W. Agelenid spiders of the genus Cicurina. Bulletin of the University of Utah 30(18): 1-108. (1940).",1940
0aca0e77-7ac5-4bf8-a32a-fc31305a2031,Elaphoglossum obtusifolium,(Bl.) P.R.Bell,"","P. R. Bell. In: Kew Bull. 14: 83, f. 2-4. (1960).",1960
a956bb35-a871-4c8a-8b7e-db26701f6f9a,Pseudosolenoparia normalis,"Zhang et al., 1980",1980,"W. T. Zhang, Y. H. Lu, Z. L. Zhu, Y. Y. Qian, H. L. Lin, Z. Zhou, S. Zhang, J. L. Yuan. Cambrian trilobite faunas of southwestern China. Palaeontologia Sinica, new series B: 1--497. (1980).",1980
be629ebe-3bd2-421c-8b4a-374a03659451,Glyphiulus nubilus,"Carl, 1941",1941,"Carl, J. Diplopoden aus Südindien und Ceylon. 2. Teil: Nematophora und Juliformia. Revue suisse de zoologie. 48(22): 569-714. Genève. (1941).",1941
37fac242-b666-4edb-80d7-1a679f3c04c6,Erirrhinus biskrensis,"Desbrochers, 1875",1875,\N,""
b3866cae-ad76-4441-ab10-b35464b7c2f5,Oxalis tenuicaulis,A.Cunn.,"",A. Cunn. In: Ann. Nat. Hist. Ser. I. 3: 316. (1839).,1839
eea5e45c-323f-4d66-943f-1f942475c1ae,Lindera obtusiloba f. villosa,(Blume) T.B.Lee,"",T. B. Lee. In: Ill. Woody Pl. Korea 264. (1966).,1966
61406d1c-3558-479b-87f2-065fdbbb0744,Arctodiaptomus dudichi valahicus,"Banarescu & Serban, 1954",1954,\N,""
7b6832c8-5f64-46f3-b08e-baf9cf190ab9,Aclis vixornata,"de Folin, 1878",1878,\N,""
6a71cf7b-6a7a-4045-a6d4-bf3d46bf2c38,Dicranomyia (Zelandoglochina) circularis,"Alexander, 1924",1924,\N,""
337dc743-cd2e-4b9d-b4b7-65d855cd4874,Stephanoderes simoni,"Reitter, 1887b",1887,\N,""
1bb1400f-82df-42a3-a06c-f595d5bc1cf0,Ligularia chekiangensis,Kitam.,"",Kitam. In: J. Jap. Bot. 21: 53. (1947).,1947
2bce8c6b-282b-4111-b38c-276e36d63989,Oreoderus humeralis,"Gestro, 1891",1891,Gestro R. Viaggio di Leonardo Fea in Birmania regione vicine. XXXVII. Enumerazione delle Cetonie. Annali del Museo civico di Storia Naturale di Genova. Genova (Series 2) 10:835-876. (1891).,1891
d9ad5fbc-cf00-4ada-b386-6831b050d4cb,Sinopodisma (Miramella) lofaoshana,"(Tinkham, 1936)","",\N,""
4a8595f5-0253-41db-a256-d0a94c07da20,Oenopota carioca,"Figueira & Absalão, 2010",2010,\N,""
1b686180-80f9-4d81-bae4-3dbfdbbfeec6,Rhopaea decipiens,"Lea, 1919",1919,Lea A.M. Notes on some miscellaneous Coleoptera with descriptions of new species. Part V. Transactions of the Royal Society of South Australia. Adelaide 43:166-261. (1919).,1919
9fd71a60-5232-4364-aeaa-9df1530aad6d,Prosternodes oberthüri,"Gahan, 1895",1895,"GAHAN Charles Joseph. On the Longicorn Coleoptera of the West Indian Islands. The Transactions of the Entomological Society of London 1895: 79-140, 1 pl. (1895).",1895
d388053d-f63a-48bc-af96-4deab2b936cb,Acacia brachyphylla,Benth.,"",Benth. In: Linnaea 26: 615 (1855). (1855).,1855
2029faa3-cb09-44f2-a00e-b1a7400eaf8e,Neoserica rangshuiensis,"Liu, Fabrizi, Bai, Yang & Ahrens, 2014",2014,"Liu W., Fabrizi S., Bai M., Yang X. & Ahrens D. A taxonomic revision of the Neoserica (sensu lato) pilosula group. ZooKeys 440:89-113. (2014).",2014
235ec1f9-8440-4a8b-ae18-330ad6341328,Cylindera (Eugrapha) ancistridia,"(Acciavatti & Pearson, 1989)","",\N,""
a60b4cad-c9fd-4a70-87ca-c024b9109d10,Typhula candida var. candida,"Fr., 1861",1861,"Fries, E.M. In: Öfvers. K. Svensk. Vetensk.-Akad. Förhandl. 18(1):32. (1861).",1861
2e1a665b-e2fe-49e2-ba81-f4db79c2dc95,Notodiaptomus perelegans,"(Wright S., 1927)","",\N,""
4b9b048d-9cd6-4c97-9b7d-ba454ab55574,Alvordius evides,"Jordan & Copeland, 1877",1877,\N,""
72c27650-cde9-4f38-a9eb-07772622fd28,Puccinia rubi,"Schumach., 1803",1803,"Schumacher, H.C.F. In: Enum. pl. (Kjbenhavn) 2:235. (1803).",1803
3a095620-f2e2-40aa-92f0-76098c292815,Atherinomorus lineatus,\N,"",\N,""
b6c0a9a1-a4a9-45d3-b308-a5afdb2a6897,Paraloconota smetanai,"Pace, 1991",1991,"Pace, R. Aleocharinae nepalesi del Museo di Ginevra. Parte V: Athetini (conclusione) e Thamiaraeini (Coleoptera, Staphylinidae). Revue Suisse de Zoologie, 98 (4): 803-863. (1991).",1991
1918b8c2-63f3-442f-b33b-339205c624d9,Unguitrema nigrum,"Frivke, 2014",2014,\N,""
187e30cb-d1d9-4492-9912-3f65ae42c8c3,Sandaracinaceae,\N,"",\N,""
71e34d44-747b-43a5-86b6-553be1cb899f,Lichas laxatus,"(McCoy, 1846)","",\N,""
a3db6606-3cf8-47c9-93c9-b6231782fd5d,Desmoptera prasina,"I.Bolívar, 1905",1905,\N,""
c1488c7c-a7ba-4b8a-80cd-5836e21b518d,Argentina sphyraena,\N,"",\N,""
4dddb7f9-a0a1-4313-bdfe-4b28dd41eb2b,Fiorinia chinensis,"Ferris, 1921",1921,\N,""
6e70bea2-504e-4c41-98dd-fd6d6450b59a,Eristalis flavicinctus,"Fabricius, 1805",1805,\N,""
39e1b683-eba7-4677-8707-0d4ed6b1fc6c,Osthimosia parvula,"Jullien, 1903",1903,\N,""
1528c172-8656-47e1-ba8b-9fc60c05c128,Thoracaphis machili,"R.Takahashi, 1933",1933,"Takahashi, R. Three interesting aphids from the Far East. Stylops 2(2):27-30. (1933).",1933
9ef27c07-b924-4b75-8a28-1db955e60db5,Catunaregam spinosa taylorii,(S.Moore) Verdc.,"",Verdc. In: Kew Bull. 36: 505. (1981).,1981
ef03ee95-c2dd-487f-a305-3f8434d8ddf4,Mimusops elata,Allemão ex Miq.,"",C.F.P.von Martius & auct. suc. (eds.). In: Fl. Bras. 7: 42. (1863).,1863
28ddf520-8174-47ce-93c5-a17d9674cb07,Tretochone duplicata,"(Topsent, 1928)","",\N,""
672f93b7-9ed5-472c-83d1-a52d1bc0feea,Capparis erythrocarpos var. acuminata,(De Wild.) Hauman,"",\N,""
739c8b88-2d7a-42ab-bd3f-b7bd25f906cd,Eragrostis guatemalensis,Withersp.,"",Withersp. In: Ann. Missouri Bot. Gard. 64: 324. (1977 publ. 1978).,1978
2c75b75d-a21d-4095-b655-0e6c9404c8af,Myristica pilosigemma,W.J.de Wilde,"","W. J. de Wilde. In: Blumea, 42: 179. (1997).",1997
588fa19e-51e0-4105-a1cd-5b0d72d64f31,Neolophonotus irwini,"Londt, 1986",1986,\N,""
4d2225ec-e831-48bb-bafc-08a6bd498446,Haloragis hexandra,F.Müll.,"",F. Müll. In: Fragm. 3: 31. (1862).,1862
3428690e-ca32-4cd3-8be6-2a805bc8dad1,Carduus propinquus,Pomel ex Batt. & Trab.,"",Batt. & Trab. In: Fl. de l'Alger. (Dicot.). 524. (1889).,1889
40ec6244-cffe-4806-994e-cd90e5f9b170,Rivulicola incrustata,"K.D.Hyde, 1997",1997,"Hyde, K.D.; Read, S.J.; Jones, E.B.G.; Moss, S.T. Tropical Australian freshwater fungi. XII. Rivulicola incrustata gen. et sp. nov. and notes on Ceratosphaeria lampadophora. In: Nova Hedwigia 64(1-2):186. (1997).",1997
0b82eb0e-a74c-4f02-b0b0-ad3b9eb42797,Platydemus moseleyi,"Fletcher & Hamilton, 1888",1888,"Kawakatsu, M.; Froehlich, E. M.; Jones, H. D.; Ogren, R. E.; Sasaki, G. Y. Miscellaneous Papers on Turbellarians. II. Additions and corrections of the previous land planarian indices of the world (Turbellaria, Seriata, Tricladida, Terricola) --11. Bull. Fuji Women's University. No. 41, Ser. 2: 89-114. [1-18; http://planarian.net/]. (2003).",2003
9c1d76d3-e813-46ef-b8d1-e4d8c76bca4a,Digera arvensis,Forsk.,"",Forsk. In: Fl. Aegypt. Arabia 65. (1775).,1775
64e93cb3-7f00-420c-b7f4-bbafa8356af4,Rorippa laurentii tsaratananae,Jonsell,"",\N,""
ec412970-f921-4bfa-a77d-6f362c8d577d,Aeollanthus tuberosus,Hiern,"",Hiern. In: Cat. Afr. Pl. 1: 870. (1900).,1900
